CC.TABLE_NAME||'|'||CC.COLUMN_NAME||'|'||RC.TABLE_NAME||'|'||RC.COLUMN_NAME||'|'||C.CONSTRAINT_NAME
BATCH5_JOB_EXECUTION|JOB_INSTANCE_ID|BATCH5_JOB_INSTANCE|JOB_INSTANCE_ID|BATCH5_JOB_INST_EXEC_FK
SARQKER|SARQKER_STST_CODE|STVSTST|STVSTST_CODE|FK1_SARQKER_INV_STVSTST_CODE
SARQKER|SARQKER_STYP_CODE|STVSTYP|STVSTYP_CODE|FK1_SARQKER_INV_STVSTYP_CODE
SARQKER|SARQKER_TERM_CODE|STVTERM|STVTERM_CODE|FK1_SARQKER_INV_STVTERM_CODE
SARQUAN|SARQUAN_ADMR_CODE|STVADMR|STVADMR_CODE|FK1_SARQUAN_INV_STVADMR_CODE
SARQUAN|SARQUAN_APPL_NO|SARADAP|SARADAP_APPL_NO|FK1_SARQUAN_INV_SARADAP_KEY
SARQUAN|SARQUAN_PIDM|SARADAP|SARADAP_PIDM|FK1_SARQUAN_INV_SARADAP_KEY
SARQUAN|SARQUAN_TERM_CODE_ENTRY|STVTERM|STVTERM_CODE|FK1_SARQUAN_INV_STVTERM_CODE
SARQUAN|SARQUAN_TERM_CODE_ENTRY|SARADAP|SARADAP_TERM_CODE_ENTRY|FK1_SARQUAN_INV_SARADAP_KEY
SARRLST|SARRLST_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARRLST_INV_STVWAPP_CODE
SARRQST|SARRQST_ADMR_CODE|STVADMR|STVADMR_CODE|FK1_SARRQST_INV_STVADMR_CODE
SARRRAT|SARRRAT_AROL_PIDM|SORAROL|SORAROL_PIDM|FK3_SARRRAT_INV_SORAROL
SARRRAT|SARRRAT_RADM_CODE|SORAROL|SORAROL_RADM_CODE|FK3_SARRRAT_INV_SORAROL
SARRRAT|SARRRAT_RADM_CODE|STVRADM|STVRADM_CODE|FK2_SARRRAT_INV_STVRADM_CODE
SARRRAT|SARRRAT_RATP_CODE|STVRATP|STVRATP_CODE|FK4_SARRRAT_INV_STVRATP
SARRRAT|SARRRAT_TERM_CODE|STVTERM|STVTERM_CODE|FK1_SARRRAT_INV_STVTERM_CODE
SARRRCT|SARRRCT_RATP_CODE|STVRATP|STVRATP_CODE|FK2_SARRRCT_INV_STVRATP_CODE
SARRRCT|SARRRCT_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SARRRCT_INV_STVTERM_CODE
SARRRDF|SARRRDF_AFCT_CODE|STVAFCT|STVAFCT_CODE|FK1_SARRRDF_INV_STVAFCT_CODE
SARRRDF|SARRRDF_RATP_CODE|STVRATP|STVRATP_CODE|FK1_SARRRDF_INV_STVRATP_CODE
SARRRDF|SARRRDF_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SARRRDF_INV_STVTERM_CODE
SARRRFT|SARRRFT_ADMT_CODE|STVADMT|STVADMT_CODE|FK1_SARRRFT_INV_STVADMT_CODE
SARRRFT|SARRRFT_AFCT_CODE|STVAFCT|STVAFCT_CODE|FK1_SARRRFT_INV_STVAFCT_CODE
SARRRFT|SARRRFT_CAMP_CODE|STVCAMP|STVCAMP_CODE|FK1_SARRRFT_INV_STVCAMP_CODE
SARRRFT|SARRRFT_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SARRRFT_INV_STVCOLL_CODE
SARRRFT|SARRRFT_DEGC_CODE|STVDEGC|STVDEGC_CODE|FK1_SARRRFT_INV_STVDEGC_CODE
SARRRFT|SARRRFT_LEVL_CODE|STVLEVL|STVLEVL_CODE|FK1_SARRRFT_INV_STVLEVL_CODE
SARRRFT|SARRRFT_LFST_CODE|GTVLFST|GTVLFST_CODE|FK1_SARRRFT_INV_GTVLFST_CODE
SARRRFT|SARRRFT_MAJR_CODE|STVMAJR|STVMAJR_CODE|FK1_SARRRFT_INV_STVMAJR_CODE
SARRRFT|SARRRFT_PROGRAM|SMRPRLE|SMRPRLE_PROGRAM|FK1_SARRRFT_INV_SMRPRLE_KEY
SARRRFT|SARRRFT_RESD_CODE|STVRESD|STVRESD_CODE|FK1_SARRRFT_INV_STVRESD_CODE
SARRRFT|SARRRFT_STYP_CODE|STVSTYP|STVSTYP_CODE|FK1_SARRRFT_INV_STVSTYP_CODE
SARRRFT|SARRRFT_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SARRRFT_INV_STVTERM_CODE
SARRRRT|SARRRRT_AROL_PIDM|SORAROL|SORAROL_PIDM|FK3_SARRRRT_INV_SORAROL
SARRRRT|SARRRRT_RADM_CODE|SORAROL|SORAROL_RADM_CODE|FK3_SARRRRT_INV_SORAROL
SARRRRT|SARRRRT_RATP_CODE|STVRATP|STVRATP_CODE|FK2_SARRRRT_INV_STVRATP_CODE
SARRRRT|SARRRRT_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SARRRRT_INV_STVTERM_CODE
SARRSRC|SARRSRC_SBGI_CODE|STVSBGI|STVSBGI_CODE|FK1_SARRSRC_INV_STVSBGI_CODE
SARRSRC|SARRSRC_TERM_CODE_ENTRY|STVTERM|STVTERM_CODE|FK1_SARRSRC_INV_STVTERM_CODE
SARTERM|SARTERM_TERM_CODE_HOST|STVTERM|STVTERM_CODE|FK1_SARTERM_INV_STVTERM_CODE
SARWAAD|SARWAAD_ADMT_CODE|STVADMT|STVADMT_CODE|FK1_SARWAAD_INV_STVADMT_CODE
SARWAAD|SARWAAD_APDC_CODE_CONFIRM|STVAPDC|STVAPDC_CODE|FK1_SARWAAD_INV_STVAPDC_CODE
SARWAAD|SARWAAD_APDC_CODE_WITHDRAW|STVAPDC|STVAPDC_CODE|FK2_SARWAAD_INV_STVAPDC_CODE
SARWAAD|SARWAAD_CAMP_CODE|STVCAMP|STVCAMP_CODE|FK1_SARWAAD_INV_STVCAMP_CODE
SARWAAD|SARWAAD_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SARWAAD_INV_STVCOLL_CODE
SARWAAD|SARWAAD_LEVL_CODE|STVLEVL|STVLEVL_CODE|FK1_SARWAAD_INV_STVLEVL_CODE
SARWAAD|SARWAAD_TERM_CODE|STVTERM|STVTERM_CODE|FK1_SARWAAD_INV_STVTERM_CODE
SARWADF|SARWADF_ADMR_CODE_CREDIT_CARD|STVADMR|STVADMR_CODE|FK1_SARWADF_INV_STVADMR_CODE
SARWADF|SARWADF_APDC_CODE|STVAPDC|STVAPDC_CODE|FK1_SARWADF_INV_STVAPDC_CODE
SARWADF|SARWADF_APLS_CODE|STVAPLS|STVAPLS_CODE|FK1_SARWADF_INV_STVAPLS_CODE
SARWADF|SARWADF_CAMP_CODE|STVCAMP|STVCAMP_CODE|FK1_SARWADF_INV_STVCAMP_CODE
SARWADF|SARWADF_CAMP_CODE_2|STVCAMP|STVCAMP_CODE|FK2_SARWADF_INV_STVCAMP_CODE
SARWADF|SARWADF_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SARWADF_INV_STVCOLL_CODE
SARWADF|SARWADF_COLL_CODE_2|STVCOLL|STVCOLL_CODE|FK2_SARWADF_INV_STVCOLL_CODE
SARWADF|SARWADF_DEGC_CODE|STVDEGC|STVDEGC_CODE|FK1_SARWADF_INV_STVDEGC_CODE
SARWADF|SARWADF_DEGC_CODE_2|STVDEGC|STVDEGC_CODE|FK2_SARWADF_INV_STVDEGC_CODE
SARWADF|SARWADF_DEPT_CODE|STVDEPT|STVDEPT_CODE|FK1_SARWADF_INV_STVDEPT_CODE
SARWADF|SARWADF_DEPT_CODE_2|STVDEPT|STVDEPT_CODE|FK2_SARWADF_INV_STVDEPT_CODE
SARWADF|SARWADF_INFC_CODE|STVINFC|STVINFC_CODE|FK1_SARWADF_INV_STVINFC_CODE
SARWADF|SARWADF_LETR_CODE_EMAIL_LINK|SORELTL|SORELTL_LETR_CODE|FK1_SARWADF_INV_SORELTL_CODE
SARWADF|SARWADF_LETR_CODE_SIGNATURE|SORELTL|SORELTL_LETR_CODE|FK2_SARWADF_INV_SORELTL_CODE
SARWADF|SARWADF_MAJR_CODE|STVMAJR|STVMAJR_CODE|FK1_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_2|STVMAJR|STVMAJR_CODE|FK2_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_CONC1|STVMAJR|STVMAJR_CODE|FK3_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_CONC2|STVMAJR|STVMAJR_CODE|FK4_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_CONC2_1|STVMAJR|STVMAJR_CODE|FK6_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_CONC2_2|STVMAJR|STVMAJR_CODE|FK7_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_CONC2_3|STVMAJR|STVMAJR_CODE|FK8_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_CONC3|STVMAJR|STVMAJR_CODE|FK5_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_MINR1|STVMAJR|STVMAJR_CODE|FK9_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_MINR1_2|STVMAJR|STVMAJR_CODE|FK10_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_MINR2|STVMAJR|STVMAJR_CODE|FK11_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_MAJR_CODE_MINR2_2|STVMAJR|STVMAJR_CODE|FK12_SARWADF_INV_STVMAJR_CODE
SARWADF|SARWADF_PROGRAM|SMRPRLE|SMRPRLE_PROGRAM|FK1_SARWADF_INV_SMRPRLE_CODE
SARWADF|SARWADF_PROGRAM_2|SMRPRLE|SMRPRLE_PROGRAM|FK2_SARWADF_INV_SMRPRLE_CODE
SARWADF|SARWADF_SBGI_CODE|STVSBGI|STVSBGI_CODE|FK1_SARWADF_INV_STVSBGI_CODE
SARWADF|SARWADF_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SARWADF_INV_STVTERM_CODE
SARWADF|SARWADF_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWADF_INV_SARWAPP_CODE
SARWADP|SARWADP_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWADP_INV_STVWAPP_CODE
SARWALT|SARWALT_LETR_CODE|GTVLETR|GTVLETR_CODE|FK1_SARWALT_INV_GTVLETR_CODE
SARWALT|SARWALT_LTYP_CODE|STVWLTT|STVWLTT_CODE|FK1_SARWALT_INV_STVWLTT_CODE
SARWALT|SARWALT_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SARWALT_INV_STVTERM_CODE
SARWALT|SARWALT_TERM_CODE_EFF|SARWADF|SARWADF_TERM_CODE_EFF|FK1_SARWALT_INV_SARWADF_KEY
SARWALT|SARWALT_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWALT_INV_STVWAPP_CODE
SARWALT|SARWALT_WAPP_CODE|SARWADF|SARWADF_WAPP_CODE|FK1_SARWALT_INV_SARWADF_KEY
SARWAPC|SARWAPC_CMJR_RULE|SORCMJR|SORCMJR_CMJR_RULE|FK1_SARWAPC_INV_SORCMJR_KEY
SARWAPC|SARWAPC_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWAPC_INV_STVWAPP_CODE
SARWAPF|SARWAPF_WAPP_CODE|SARWAPP|SARWAPP_WAPP_CODE|FK1_SARWAPF_INV_SARWAPP_KEY
SARWAPF|SARWAPF_WAPP_CODE|SARWUDQ|SARWUDQ_WAPP_CODE|FK1_SARWAPF_INV_SARWUDQ_KEY
SARWAPF|SARWAPF_WSCF_CODE|STVWSCF|STVWSCF_CODE|FK1_SARWAPF_INV_STVWSCF_CODE
SARWAPF|SARWAPF_WSCT_CODE|SARWAPP|SARWAPP_WSCT_CODE|FK1_SARWAPF_INV_SARWAPP_KEY
SARWAPF|SARWAPF_WUDQ_SEQNO|SARWUDQ|SARWUDQ_SEQNO|FK1_SARWAPF_INV_SARWUDQ_KEY
SARWAPP|SARWAPP_ATYP_CODE|STVATYP|STVATYP_CODE|FK1_SARWAPP_INV_STVATYP_CODE
SARWAPP|SARWAPP_EMAL_CODE|GTVEMAL|GTVEMAL_CODE|FK1_SARWAPP_INV_GTVEMAL_CODE
SARWAPP|SARWAPP_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWAPP_INV_STVWAPP_CODE
SARWAPP|SARWAPP_WSCT_CODE|STVWSCT|STVWSCT_CODE|FK1_SARWAPP_INV_STVWSCT_CODE
SARWATD|SARWATD_TERM_CODE|STVTERM|STVTERM_CODE|FK1_SARWATD_INV_STVTERM_CODE
SARWATD|SARWATD_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWATD_INV_STVWAPP_CODE
SARWATR|SARWATR_TERM_CODE|STVTERM|STVTERM_CODE|FK1_SARWATR_INV_STVTERM_CODE
SARWATR|SARWATR_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWATR_INV_STVWAPP_CODE
SARWSCT|SARWSCT_WSCT_CODE|STVWSCT|STVWSCT_CODE|FK1_SARWSCT_INV_STVWSCT_CODE
SARWUDQ|SARWUDQ_ADMR_CODE|STVADMR|STVADMR_CODE|FK1_SARWUDQ_INV_STVADMR_CODE
SARWUDQ|SARWUDQ_WAPP_CODE|STVWAPP|STVWAPP_CODE|FK1_SARWUDQ_INV_STVWAPP_CODE
SCBCDEP|SCBCDEP_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SCBCDEP_INV_STVCOLL_CODE
SCBCDEP|SCBCDEP_DEPT_CODE|STVDEPT|STVDEPT_CODE|FK1_SCBCDEP_INV_STVDEPT_CODE
SCBCDEP|SCBCDEP_TERM_CODE_END|STVTERM|STVTERM_CODE|FK2_SCBCDEP_INV_STVTERM_CODE
SCBCDEP|SCBCDEP_TERM_CODE_START|STVTERM|STVTERM_CODE|FK1_SCBCDEP_INV_STVTERM_CODE
SCBCDTL|SCBCDTL_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SCBCDTL_INV_STVCOLL_CODE
SCBCDTL|SCBCDTL_DEPT_CODE|STVDEPT|STVDEPT_CODE|FK1_SCBCDTL_INV_STVDEPT_CODE
SCBCRKY|SCBCRKY_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCBCRKY_INV_STVSUBJ_CODE
SCBCRKY|SCBCRKY_TERM_CODE_END|STVTERM|STVTERM_CODE|FK2_SCBCRKY_INV_STVTERM_CODE
SCBCRKY|SCBCRKY_TERM_CODE_START|STVTERM|STVTERM_CODE|FK1_SCBCRKY_INV_STVTERM_CODE
SCBCRSE|SCBCRSE_APRV_CODE|STVAPRV|STVAPRV_CODE|FK1_SCBCRSE_INV_STVAPRV_CODE
SCBCRSE|SCBCRSE_CIPC_CODE|STVCIPC|STVCIPC_CODE|FK1_SCBCRSE_INV_STVCIPC_CODE
SCBCRSE|SCBCRSE_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SCBCRSE_INV_STVCOLL_CODE
SCBCRSE|SCBCRSE_CSTA_CODE|STVCSTA|STVCSTA_CODE|FK1_SCBCRSE_INV_STVCSTA_CODE
SCBCRSE|SCBCRSE_DEPT_CODE|STVDEPT|STVDEPT_CODE|FK1_SCBCRSE_INV_STVDEPT_CODE
SCBCRSE|SCBCRSE_DIVS_CODE|STVDIVS|STVDIVS_CODE|FK1_SCBCRSE_INV_STVDIVS_CODE
SCBCRSE|SCBCRSE_DUNT_CODE|GTVDUNT|GTVDUNT_CODE|FK1_SCBCRSE_INV_GTVDUNT_CODE
SCBCRSE|SCBCRSE_EFF_TERM|STVTERM|STVTERM_CODE|FK1_SCBCRSE_INV_STVTERM_CODE
SCBCRSE|SCBCRSE_PWAV_CODE|STVPWAV|STVPWAV_CODE|FK1_SCBCRSE_INV_STVPWAV_CODE
SCBCRSE|SCBCRSE_REPS_CODE|STVREPS|STVREPS_CODE|FK1_SCBCRSE_INV_STVREPS_CODE
SCBCRSE|SCBCRSE_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCBCRSE_INV_STVSUBJ_CODE
SCBDESC|SCBDESC_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCBDESC_INV_STVSUBJ_CODE
SCBDESC|SCBDESC_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCBDESC_INV_STVTERM_CODE
SCBDESC|SCBDESC_TERM_CODE_END|STVTERM|STVTERM_CODE|FK2_SCBDESC_INV_STVTERM_CODE
SCBSUPP|SCBSUPP_CCSL_CODE|STVCCSL|STVCCSL_CODE|FK1_SCBSUPP_INV_STVCCSL_CODE
SCBSUPP|SCBSUPP_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCBSUPP_INV_SCBCRKY_KEY
SCBSUPP|SCBSUPP_CUDA_CODE|STVCUDA|STVCUDA_CODE|FK1_SCBSUPP_INV_STVCUDA_CODE
SCBSUPP|SCBSUPP_CUDB_CODE|STVCUDB|STVCUDB_CODE|FK1_SCBSUPP_INV_STVCUDB_CODE
SCBSUPP|SCBSUPP_CUDC_CODE|STVCUDC|STVCUDC_CODE|FK1_SCBSUPP_INV_STVCUDC_CODE
SCBSUPP|SCBSUPP_CUDD_CODE|STVCUDD|STVCUDD_CODE|FK1_SCBSUPP_INV_STVCUDD_CODE
SCBSUPP|SCBSUPP_CUDE_CODE|STVCUDE|STVCUDE_CODE|FK1_SCBSUPP_INV_STVCUDE_CODE
SCBSUPP|SCBSUPP_CUDF_CODE|STVCUDF|STVCUDF_CODE|FK1_SCBSUPP_INV_STVCUDF_CODE
SCBSUPP|SCBSUPP_EFF_TERM|STVTERM|STVTERM_CODE|FK1_SCBSUPP_INV_STVTERM_CODE
SCBSUPP|SCBSUPP_OCCS_CODE|STVOCCS|STVOCCS_CODE|FK1_SCBSUPP_INV_STVOCCS_CODE
SCBSUPP|SCBSUPP_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCBSUPP_INV_STVSUBJ_CODE
SCBSUPP|SCBSUPP_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCBSUPP_INV_SCBCRKY_KEY
SCBSUPP|SCBSUPP_TOPS_CODE|STVTOPS|STVTOPS_CODE|FK1_SCBSUPP_INV_STVTOPS_CODE
SCRANGD|SCRANGD_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCRANGD_INV_SCBCRKY_KEY
SCRANGD|SCRANGD_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRANGD_INV_STVSUBJ_CODE
SCRANGD|SCRANGD_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCRANGD_INV_SCBCRKY_KEY
SCRANGD|SCRANGD_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCRANGD_INV_STVTERM_CODE
SCRATTR|SCRATTR_ATTR_CODE|STVATTR|STVATTR_CODE|FK1_SCRATTR_INV_STVATTR_CODE
SCRATTR|SCRATTR_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCRATTR_INV_SCBCRKY_KEY
SCRATTR|SCRATTR_EFF_TERM|STVTERM|STVTERM_CODE|FK1_SCRATTR_INV_STVTERM_CODE
SCRATTR|SCRATTR_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCRATTR_INV_SCBCRKY_KEY
SCRATTR|SCRATTR_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRATTR_INV_STVSUBJ_CODE
SCRCALS|SCRCALS_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCRCALS_INV_SCBCRKY_KEY
SCRCALS|SCRCALS_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCRCALS_INV_SCBCRKY_KEY
SCRCALS|SCRCALS_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCRCALS_INV_STVTERM_CODE
SCRCARL|SCRCARL_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SCRCARL_INV_STVCOLL_CODE
SCRCDTX|SCRCDTX_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SCRCDTX_INV_STVCOLL_CODE
SCRCDTX|SCRCDTX_DEPT_CODE|STVDEPT|STVDEPT_CODE|FK1_SCRCDTX_INV_STVDEPT_CODE
SCRCDTX|SCRCDTX_EFF_TERM|STVTERM|STVTERM_CODE|FK1_SCRCDTX_INV_STVTERM_CODE
SCRCLBD|SCRCLBD_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRCLBD_INV_STVSUBJ_CODE
SCRCLBD|SCRCLBD_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCRCLBD_INV_STVTERM_CODE
SCRCLKH|SCRCLKH_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCRCLKH_INV_SCBCRKY_KEY
SCRCLKH|SCRCLKH_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCRCLKH_INV_SCBCRKY_KEY
SCRCLKH|SCRCLKH_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCRCLKH_INV_STVTERM_CODE
SCRCLPP|SCRCLPP_PROGRAM|SMRPRLE|SMRPRLE_PROGRAM|FK1_SCRCLPP_INV_SMRPRLE_KEY
SCRCLPP|SCRCLPP_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRCLPP_INV_STVSUBJ_CODE
SCRCLPP|SCRCLPP_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCRCLPP_INV_STVTERM_CODE
SCRCLTR|SCRCLTR_TERM_CODE|STVTERM|STVTERM_CODE|FK1_SCRCLTR_INV_STVTERM_CODE
SCRCORQ|SCRCORQ_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCRCORQ_INV_SCBCRKY_KEY
SCRCORQ|SCRCORQ_EFF_TERM|STVTERM|STVTERM_CODE|FK1_SCRCORQ_INV_STVTERM_CODE
SCRCORQ|SCRCORQ_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRCORQ_INV_STVSUBJ_CODE
SCRCORQ|SCRCORQ_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCRCORQ_INV_SCBCRKY_KEY
SCRCORQ|SCRCORQ_SUBJ_CODE_CORQ|STVSUBJ|STVSUBJ_CODE|FK2_SCRCORQ_INV_STVSUBJ_CODE
SCRCPRT|SCRCPRT_PARS_CODE|GTVPARS|GTVPARS_CODE|FK1_SCRCPRT_INV_GTVPARS_CODE
SCRCPRT|SCRCPRT_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRCPRT_INV_STVSUBJ_CODE
SCRCPRT|SCRCPRT_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCRCPRT_INV_STVTERM_CODE
SCRCRDF|SCRCRDF_RDEF_CODE|STVRDEF|STVRDEF_CODE|FK1_SCRCRDF_INV_STVRDEF_CODE
SCRCRDF|SCRCRDF_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRCRDF_INV_STVSUBJ_CODE
SCRCRDF|SCRCRDF_TERM_CODE_EFF|STVTERM|STVTERM_CODE|FK1_SCRCRDF_INV_STVTERM_CODE
SCREQIV|SCREQIV_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCREQIV_INV_SCBCRKY_KEY
SCREQIV|SCREQIV_EFF_TERM|STVTERM|STVTERM_CODE|FK1_SCREQIV_INV_STVTERM_CODE
SCREQIV|SCREQIV_END_TERM|STVTERM|STVTERM_CODE|FK3_SCREQIV_INV_STVTERM_CODE
SCREQIV|SCREQIV_START_TERM|STVTERM|STVTERM_CODE|FK2_SCREQIV_INV_STVTERM_CODE
SCREQIV|SCREQIV_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCREQIV_INV_SCBCRKY_KEY
SCREQIV|SCREQIV_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCREQIV_INV_STVSUBJ_CODE
SCREQIV|SCREQIV_SUBJ_CODE_EQIV|STVSUBJ|STVSUBJ_CODE|FK2_SCREQIV_INV_STVSUBJ_CODE
SCRFEES|SCRFEES_ATTS_CODE|STVATTS|STVATTS_CODE|FK1_SCRFEES_INV_STVATTS_CODE
SCRFEES|SCRFEES_CAMP_CODE|STVCAMP|STVCAMP_CODE|FK1_SCRFEES_INV_STVCAMP_CODE
SCRFEES|SCRFEES_CHRT_CODE|STVCHRT|STVCHRT_CODE|FK1_SCRFEES_INV_STVCHRT_CODE
SCRFEES|SCRFEES_CLAS_CODE|STVCLAS|STVCLAS_CODE|FK1_SCRFEES_INV_STVCLAS_CODE
SCRFEES|SCRFEES_COLL_CODE|STVCOLL|STVCOLL_CODE|FK1_SCRFEES_INV_STVCOLL_CODE
SCRFEES|SCRFEES_CRSE_NUMB|SCBCRKY|SCBCRKY_CRSE_NUMB|FK1_SCRFEES_INV_SCBCRKY_KEY
SCRFEES|SCRFEES_DEGC_CODE|STVDEGC|STVDEGC_CODE|FK1_SCRFEES_INV_STVDEGC_CODE
SCRFEES|SCRFEES_DEPT_CODE|STVDEPT|STVDEPT_CODE|FK1_SCRFEES_INV_STVDEPT_CODE
SCRFEES|SCRFEES_DETL_CODE|TBBDETC|TBBDETC_DETAIL_CODE|FK1_SCRFEES_INV_TBBDETC_KEY
SCRFEES|SCRFEES_EFF_TERM|STVTERM|STVTERM_CODE|FK1_SCRFEES_INV_STVTERM_CODE
SCRFEES|SCRFEES_FTYP_CODE|STVFTYP|STVFTYP_CODE|FK1_SCRFEES_INV_STVFTYP_CODE
SCRFEES|SCRFEES_LEVL_CODE_STDN|STVLEVL|STVLEVL_CODE|FK2_SCRFEES_INV_STVLEVL_CODE
SCRFEES|SCRFEES_LFST_CODE|GTVLFST|GTVLFST_CODE|FK1_SCRFEES_INV_GTVLFST_CODE
SCRFEES|SCRFEES_MAJR_CODE|STVMAJR|STVMAJR_CODE|FK1_SCRFEES_INV_STVMAJR_CODE
SCRFEES|SCRFEES_PROGRAM|SMRPRLE|SMRPRLE_PROGRAM|FK1_SCRFEES_INV_SMRPRLE_KEY
SCRFEES|SCRFEES_RATE_CODE|STVRATE|STVRATE_CODE|FK2_SCRFEES_INV_STVRATE_CODE
SCRFEES|SCRFEES_RATE_CODE_CURRIC|STVRATE|STVRATE_CODE|FK1_SCRFEES_INV_STVRATE_CODE
SCRFEES|SCRFEES_RESD_CODE|STVRESD|STVRESD_CODE|FK1_SCRFEES_INV_STVRESD_CODE
SCRFEES|SCRFEES_STYP_CODE|STVSTYP|STVSTYP_CODE|FK1_SCRFEES_INV_STVSTYP_CODE
SCRFEES|SCRFEES_STYP_CODE_CURRIC|STVSTYP|STVSTYP_CODE|FK2_SCRFEES_INV_STVSTYP_CODE
SCRFEES|SCRFEES_SUBJ_CODE|SCBCRKY|SCBCRKY_SUBJ_CODE|FK1_SCRFEES_INV_SCBCRKY_KEY
SCRFEES|SCRFEES_SUBJ_CODE|STVSUBJ|STVSUBJ_CODE|FK1_SCRFEES_INV_STVSUBJ_CODE
SCRFEES|SCRFEES_TERM_CODE_ADMIT|STVTERM|STVTERM_CODE|FK2_SCRFEES_INV_STVTERM_CODE
SCRFEES|SCRFEES_VTYP_CODE|STVVTYP|STVVTYP_CODE|FK1_SCRFEES_INV_STVVTYP_CODE
